Species,11,12,13,14,15
Thylacinus_cynocephalus,3.0711839460736057,3.0711839460736057,3.0711839460736057,3.0711839460736057,3.0711839460736057
Dasyurus_viverrinus,2.015323683317938,2.015323683317938,2.015323683317938,2.015323683317938,2.015323683317938
Dasyurus_maculatus,2.048979134383307,2.048979134383307,2.048979134383307,2.048979134383307,2.048979134383307
Spilocuscus_maculatus,1.9916945324120725,1.9916945324120725,1.9916945324120725,1.9916945324120725,1.9916945324120725
Trichosurus_vulpecula,2.107009798160516,2.107009798160516,2.107009798160516,2.107009798160516,2.107009798160516
Bettongia_tropica,3.424543434877518,3.424543434877518,3.424543434877518,3.424543434877518,3.424543434877518
Bettongia_penicillata,3.4770730195579556,3.4770730195579556,3.4770730195579556,3.4770730195579556,3.4770730195579556
Aepyprymnus_rufescens,3.4960485571249516,3.4960485571249516,3.4960485571249516,3.4960485571249516,3.4960485571249516
Potorous_tridactylus,2.9323444394287796,2.9323444394287796,2.9323444394287796,2.9323444394287796,2.9323444394287796
Lagostrophus_fasciatus,3.5716721878268025,3.5716721878268025,3.5716721878268025,3.5716721878268025,3.5716721878268025
Petrogale_brachyotis,3.1139772330071485,3.1139772330071485,3.1139772330071485,3.1139772330071485,3.1139772330071485
Petrogale_penicillata,2.238401431819563,2.238401431819563,2.238401431819563,2.238401431819563,2.238401431819563
Petrogale_persephone,2.0709751102064504,2.0709751102064504,2.0709751102064504,2.0709751102064504,2.0709751102064504
Dendrolagus_bennettianus,2.1819564691077926,2.1819564691077926,2.1819564691077926,2.1819564691077926,2.1819564691077926
Dendrolagus_goodfellowi,2.5291145787889175,2.5291145787889175,2.5291145787889175,2.5291145787889175,2.5291145787889175
Dendrolagus_matschiei,3.061024646637831,3.061024646637831,3.061024646637831,3.061024646637831,3.061024646637831
Dendrolagus_lumholtzi,2.9641942314154317,2.9641942314154317,2.9641942314154317,2.9641942314154317,2.9641942314154317
Thylogale_stigmatica,2.5321311655169154,2.5321311655169154,2.5321311655169154,2.5321311655169154,2.5321311655169154
Thylogale_thetis,3.159972930576058,3.159972930576058,3.159972930576058,3.159972930576058,3.159972930576058
Wallabia_bicolor,2.521673366814245,2.521673366814245,2.521673366814245,2.521673366814245,2.521673366814245
Notamacropus_irma,3.4586763047483426,3.4586763047483426,3.4586763047483426,3.4586763047483426,3.4586763047483426
Notamacropus_agilis,3.316182159966408,3.316182159966408,3.316182159966408,3.316182159966408,3.316182159966408
Osphranter_rufus,3.455986398585789,3.455986398585789,3.455986398585789,3.455986398585789,3.455986398585789
Osphranter_robustus,3.5716721878268025,3.5716721878268025,3.5716721878268025,3.5716721878268025,3.5716721878268025
Osphranter_antilopinus,3.3092776285823673,3.3092776285823673,3.3092776285823673,3.3092776285823673,3.3092776285823673
Macropus_fuliginosus,3.191552437261497,3.191552437261497,3.191552437261497,3.191552437261497,3.191552437261497
Macropus_giganteus,2.068960902779458,2.068960902779458,2.068960902779458,2.068960902779458,2.068960902779458
Lagorchestes_conspicillatus,1.6953264420387062,1.6953264420387062,1.6953264420387062,1.6953264420387062,1.6953264420387062
